host_id,host_name,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
3313475,Mimi,2,2015-07-25,0.04,1
35798207,Jonathan,0,N/A,0.0,1
35969865,Justin,68,2019-06-15,1.38,1
29480685,Anna,22,2019-07-02,0.45,1
844227,Barbara,9,2019-03-19,0.66,1
4939720,Masha,8,2016-01-29,0.17,1
3256433,Ira,17,2019-05-01,0.36,7
35983559,Laura,93,2019-07-03,1.93,3
13667779,Miriam,27,2019-06-24,0.55,2
35997540,Luis,0,N/A,0.0,1
731601,Idil,1,2015-08-13,0.02,2
34780872,Natalie,20,2017-12-30,0.41,1
26490481,Matthew,1,2015-08-29,0.02,1
17475096,Rosemary,2,2016-10-03,0.05,2
36055888,Ryan,1,2015-07-26,0.02,1
25111426,David,0,N/A,0.0,1
4040200,Bobby,17,2016-04-05,0.35,1
14510607,Gregory,13,2016-10-12,0.27,1
35651501,Elizabeth,17,2019-05-15,0.35,1
36072139,Hyun Na,0,N/A,0.0,1
19789003,Mike,1,2015-08-22,0.02,1
36074783,Brian,0,N/A,0.0,1
7238334,Ethan,1,2015-07-20,0.02,1
1442860,Godfrey,32,2019-07-01,0.68,1
36080537,Samara,0,N/A,0.0,1
5743711,Frasier,2,2015-10-11,0.04,1
1694147,Rachel,13,2019-05-28,0.27,1
11081099,Rob,1,2015-06-27,0.02,1
21426910,Allen,224,2019-07-05,4.7,2
36119026,Mila,15,2019-06-23,0.4,1
10348305,Devin,3,2018-07-31,0.06,1
7107154,Zyanna,4,2017-01-01,0.11,1
10489933,Michelle,0,N/A,0.0,1
72773,Guillerma,51,2019-06-22,1.07,1
11395856,Claire,6,2015-12-29,0.13,1
32775769,Remigijus,5,2019-01-05,0.1,1
2831384,Mustafa,262,2019-07-06,5.37,1
36164182,Glender,114,2019-06-30,2.86,3
36166165,Johnathon,1,2017-09-17,0.05,1
36167966,Justin,5,2017-06-29,0.14,1
88032,Timothy,0,N/A,0.0,1
36176332,Marcel,19,2016-07-25,0.39,1
21705530,Jessica,1,2017-07-12,0.04,1
36205028,Mrs. T,189,2019-06-21,3.9,2
36207962,Ariel,13,2015-11-28,0.26,1
36208205,Jakob,1,2015-08-25,0.02,1
36211685,Vienna,1,2015-08-17,0.02,1
1106323,Sebastian,1,2016-04-25,0.03,2
36227371,Brittney,0,N/A,0.0,1
15792771,Wenxin,2,2015-09-15,0.04,1
36229779,Juliana,9,2015-08-09,0.18,1
10716661,Dimitrios,2,2016-01-31,0.04,1
36166297,Tejal,0,N/A,0.0,1
36237566,Nora,1,2015-11-18,0.02,1
27962518,Xiangyu,1,2015-07-02,0.02,2
36268893,Brittany Nicole,1,2016-07-18,0.03,1
1544412,Carlota,18,2019-05-30,0.4,1
36279488,Brian,8,2017-10-30,0.17,1
35921273,Andrew,1,2015-07-14,0.02,1
619693,Nick,3,2016-10-22,0.07,1
742729,Michael,37,2019-06-18,0.81,1
12738054,Aude,6,2019-06-04,0.13,2
896708,Kat,4,2019-03-17,0.36,2
1164568,Emilie,3,2016-08-25,0.06,1
36285615,Selim,12,2016-07-05,0.24,1
12072392,Valerie,0,N/A,0.0,1
32767789,Josh,0,N/A,0.0,1
4019055,Katherine,57,2019-01-28,1.17,1
26330490,Sandy,5,2016-08-09,0.11,1
36308476,Erica,2,2016-08-21,0.06,1
4667102,Alexia,1,2015-08-24,0.02,1
36333834,Paul,152,2019-06-13,3.26,1
35914251,Loren,2,2015-12-31,0.04,1
24465231,Gael,7,2018-07-01,0.15,1
36356923,Ali,0,N/A,0.0,1
12028820,Kim,28,2019-05-05,0.58,1
36369314,Rinat,3,2016-08-07,0.06,1
36373090,Erika,1,2015-08-19,0.02,1
36375657,John,1,2015-09-14,0.02,1
36381094,Gidon,22,2018-12-26,0.46,1
34930811,Paloma,15,2015-12-06,0.31,1
2419331,Ameira,3,2016-04-18,0.06,1
36307255,Josh,8,2016-01-03,0.16,1
36387290,Megan,0,N/A,0.0,1
36006178,Eric,8,2018-10-08,0.21,1
3266476,Jack,11,2018-05-31,0.23,1
36388501,Loralee,5,2015-09-16,0.1,1
13031379,Esther,57,2019-06-16,1.18,1
36400642,Abdul Rahman,0,N/A,0.0,1
10124757,Ning,3,2016-01-03,0.06,1
36413917,Kory,0,N/A,0.0,1
204472,Raul,2,2016-08-28,0.04,1
35968845,Andre,1,2015-07-26,0.02,2
36425465,Eli,0,N/A,0.0,1
24806455,Julian,0,N/A,0.0,1
2176547,Amy,4,2019-05-27,0.12,1
6884282,Matthew,1,2015-08-09,0.02,1
36434721,Gabriel,70,2019-06-30,1.43,1
10609847,Kristie,0,N/A,0.0,1
6434434,Jenna,14,2017-12-10,0.29,1
7253422,Nate',3,2015-08-22,0.06,1
36441990,Samir,5,2016-08-13,0.1,1
31883140,Fabiana,1,2016-07-04,0.03,1
36453453,Khaled,3,2017-07-24,0.06,1
14379468,Pamela,4,2016-11-20,0.09,1
16533401,Aaron,0,N/A,0.0,1
21976382,Emily,48,2019-05-23,1.02,1
7013442,Rafael,2,2015-08-30,0.04,1
18091740,Brittany,1,2016-12-08,0.03,1
22346913,Gideon,118,2019-06-19,2.51,1
15647782,Reinier,10,2017-05-12,0.21,1
330976,Daniel,20,2018-07-27,0.42,1
33069475,Sean,42,2019-06-09,1.12,2
36489857,Janice,29,2018-12-30,0.75,1
28601986,Isiah,10,2019-01-02,0.21,1
19228782,Ben,2,2016-06-14,0.05,1
36208562,Rebecca & Warren,23,2016-10-29,0.49,1
2714997,Shirly,76,2018-07-11,1.57,1
36530547,Tj,0,N/A,0.0,1
36531150,Stephanie,2,2015-08-16,0.04,1
36534042,Rabie,1,2015-08-01,0.02,1
8080357,Kathryn,0,N/A,0.0,1
36537579,Amyt,0,N/A,0.0,1
36538690,Thomas,1,2015-07-31,0.02,1
107016,Grace,9,2019-04-04,0.19,1
12906455,Jennifer,29,2019-06-22,0.59,1
30247261,Nima,1,2015-12-27,0.02,1
23026033,Charlotte,1,2015-09-19,0.02,1
36551297,Sebastian,8,2016-12-23,0.16,1
23574544,Maxwell,7,2015-09-26,0.14,1
31213925,Philippe,0,N/A,0.0,1
21803081,Terry,2,2015-08-16,0.04,1
17155244,Drew,4,2015-09-08,0.08,1
13698410,Rawan,12,2017-06-25,0.25,1
19247979,Neelam,0,N/A,0.0,1
4225192,Gaby,1,2015-07-11,0.02,1
36566148,Felicia,5,2015-07-28,0.1,1
6623402,Robert,6,2016-08-28,0.13,1
36571434,Zack,24,2018-06-22,0.5,1
21175506,Peter,1,2015-07-03,0.02,1
36575095,Hana,1,2015-07-03,0.02,1
1373836,Carlotta,3,2016-12-27,0.06,1
687062,Sarah,142,2019-06-21,4.22,1
36610302,Eudelia,0,N/A,0.0,1
36634420,Kobi,0,N/A,0.0,1
13857446,Laura,12,2015-12-19,0.25,1
36641477,David,1,2015-08-31,0.02,1
36133913,Matt,25,2018-11-19,0.51,1
7339760,Maritza,1,2015-08-13,0.02,1
36644635,Ingrid,142,2018-12-16,3.05,1
36650631,Alissa,0,N/A,0.0,1
16978260,Dominque,0,N/A,0.0,1
36656552,Kandee,2,2016-09-23,0.04,3
36663321,Mel,173,2019-06-25,3.52,1
1281637,Jessica,1,2015-08-24,0.02,1
5162530,,0,N/A,0.0,1
36666388,Gabriel,0,N/A,0.0,1
35928174,Greg,15,2019-07-01,0.31,1
36673376,Xristina&Keith,5,2019-05-20,0.26,1
415502,Enrica,3,2015-08-21,0.06,1
36708202,Robert,26,2019-06-30,0.54,1
2720363,Ange,4,2019-06-01,0.19,1
36452416,Allie,2,2017-09-16,0.06,1
10945786,Keith,1,2015-09-17,0.02,1
36710507,Tao,0,N/A,0.0,1
36713105,Markus,4,2016-06-15,0.1,1
1599175,Louise,1,2017-03-20,0.04,1
6968630,Doug,5,2018-07-23,0.1,1
20582832,Kathrine,2,2016-02-13,0.04,1
21773199,Joo,4,2015-10-17,0.09,1
21641864,Yann,61,2019-06-07,1.27,1
36727985,Patricia,22,2019-06-21,0.45,1
36726560,Curtis,0,N/A,0.0,1
22908412,Donna,155,2019-06-22,3.17,1
24706492,Dani,0,N/A,0.0,1
36754170,Steve,2,2015-08-10,0.04,1
36029533,John,1,2015-07-28,0.02,1
4783045,Delesia,1,2016-07-20,0.03,1
1733462,Kim,40,2019-06-20,0.83,1
34908118,Linda,5,2016-12-14,0.11,1
3524653,Simona,18,2019-05-20,0.37,1
6406576,Wendy,0,N/A,0.0,1
6661559,Melissa,0,N/A,0.0,1
1298759,Frances,2,2016-08-23,0.04,1
36816110,Katie,4,2018-01-06,0.09,1
36816089,Lynn,0,N/A,0.0,1
23833056,Mira,0,N/A,0.0,1
36817279,Steve,17,2019-04-28,0.55,1
36818817,Mifan,3,2015-08-17,0.06,2
12930988,Be,94,2019-06-23,2.16,1
2750745,Sarah,4,2017-10-29,0.08,1
36579485,Jean&  Toney,0,N/A,0.0,3
15929157,Christina,29,2019-03-30,0.59,3
16112564,Laszlo Jakab,1,2015-06-29,0.02,1
703023,Rebecca,3,2019-06-30,0.06,1
238354,Israel,125,2019-06-25,2.6,1
3011750,Drew,5,2016-05-15,0.1,1
3743867,Megan,0,N/A,0.0,1
4051711,Monica,0,N/A,0.0,1
1971850,Jonathan,0,N/A,0.0,1
3716646,Elena,1,2015-09-16,0.02,1
7651357,Jayanthi,55,2018-06-14,1.12,1
14104350,Irving,25,2019-06-03,0.53,2
27439022,Boris,95,2019-07-06,1.96,1
36871638,Francisco,5,2018-01-02,0.1,1
36881439,Etkin,0,N/A,0.0,1
33821265,Liz,0,N/A,0.0,1
36885571,Vitaly,76,2019-06-23,1.61,1
36885622,James,0,N/A,0.0,1
5781885,Annika,6,2018-10-27,0.13,1
36889987,Lisa,0,N/A,0.0,1
36889012,Michael,123,2019-03-17,2.95,4
5476372,Stonie,3,2017-01-11,0.06,1
36897569,Nikki,2,2016-07-06,0.04,1
2170381,Guida,4,2016-01-06,0.08,1
36899834,Juan,123,2019-06-26,2.53,1
36242220,Carmen,209,2019-06-11,4.38,1
36907706,Brad,49,2019-06-01,1.01,1
36926132,Tassili,0,N/A,0.0,1
36935244,Vladimir,89,2019-05-26,1.82,1
20270730,Lou,4,2016-03-27,0.08,1
3434070,Margaret,8,2016-08-08,0.17,1
36956206,Taylor,66,2019-06-16,1.35,1
1299252,Kalin,177,2019-06-29,3.78,1
90316,Dave,0,N/A,0.0,1
1154790,Daniel,0,N/A,0.0,1
21323838,Lawrence,17,2019-01-04,0.35,1
36962150,Nick,0,N/A,0.0,1
26389845,Felipe,8,2015-09-06,0.16,2
36962041,Krik,0,N/A,0.0,1
2042568,Megan,0,N/A,0.0,1
36980964,Christopher,5,2015-10-11,0.1,1
36976268,Rebecca,0,N/A,0.0,1
8002698,Jeremy,3,2017-10-15,0.07,1
15542610,Carol,86,2017-01-09,1.94,1
36894011,Miriam,77,2019-06-26,1.68,2
18600674,Jeannie,128,2018-05-10,2.63,1
36998520,Alex And Lindsey,0,N/A,0.0,1
36999491,Kyle,0,N/A,0.0,1
29702921,Navarra,0,N/A,0.0,1
24830540,David,1,2015-10-07,0.02,1
8082431,Samriti,84,2019-06-25,1.75,1
29204097,Jason,18,2019-06-23,0.95,1
2180889,Lisa,0,N/A,0.0,1
16639377,Brad,0,N/A,0.0,1
4193378,Laureen,8,2018-01-04,0.18,1
37035401,Sam,36,2019-06-10,0.75,1
12605496,Brooks,0,N/A,0.0,1
11068937,Kara,21,2016-05-30,0.43,2
37040263,Hector And Miriam,1,2015-07-14,0.02,1
4242708,Jen,12,2019-01-01,0.31,1
1306850,Kalpana,7,2016-11-19,0.15,1
37047337,Will,0,N/A,0.0,1
7951613,Andrew,7,2016-07-03,0.14,1
10174191,Chris,58,2019-06-14,1.2,1
16602154,Travis,1,2015-07-24,0.02,1
17470984,Andy,7,2019-04-30,0.18,1
4909308,Francesco,26,2019-06-22,1.1,1
37077066,Drew,0,N/A,0.0,1
37076121,Christopher,2,2017-08-31,0.06,1
6474887,Dean,0,N/A,0.0,1
35819315,Hui & Jon,11,2017-05-22,0.23,2
4582256,Consuelo,3,2015-10-20,0.06,1
2141626,Alejandro,118,2019-07-01,2.54,1
4133458,Rob,0,N/A,0.0,1
43772,David,3,2015-08-31,0.06,1
37091023,Olivia,1,2015-07-19,0.02,1
37095710,Mary,3,2016-09-09,0.08,1
37096607,Neil,5,2015-12-30,0.11,1
11453695,Sasha,1,2015-07-06,0.02,1
6766728,Javier,1,2016-01-02,0.02,1
32212535,Bronson & Sam,101,2018-12-01,2.07,2
22095455,Danni,1,2015-08-03,0.02,1
27919510,Alexander,7,2017-01-01,0.15,1
37138042,John And Kelsey,112,2019-06-21,2.29,1
3923244,Bryan,17,2019-04-07,0.35,1
24982709,Jermaine Antonio,103,2019-02-28,2.16,1
3974249,Amanda,14,2018-12-29,0.42,1
5476918,Joann,0,N/A,0.0,1
10566585,Evyan,0,N/A,0.0,1
12602098,Benjamin,2,2015-07-15,0.04,1
37157641,Madi,55,2019-06-30,1.28,1
19834927,Ryan,3,2016-01-02,0.06,1
10285950,Christina,3,2017-07-21,0.11,3
24825760,Jacky,18,2017-10-08,0.52,1
7719262,Ryan,160,2019-06-22,3.39,1
14329995,Nikolas,2,2018-06-25,0.04,1
37170055,Sara,0,N/A,0.0,1
16381764,Rachel,36,2019-05-21,0.75,1
36562419,Dan,1,2015-07-17,0.02,1
37181980,Svetlana,178,2019-07-05,3.72,1
3946744,Raj,0,N/A,0.0,1
25109461,Alex,0,N/A,0.0,1
12749467,Naomi,5,2019-01-08,0.11,1
22625462,Gwendolyn,14,2016-05-01,0.3,1
10896584,Julianna,6,2015-10-04,0.13,1
2052211,Adriana,2,2016-08-27,0.04,1
37186427,Olta,1,2015-07-24,0.02,1
1714147,Nastasha,0,N/A,0.0,1
2252859,Anne-Sophie,0,N/A,0.0,1
37191710,Kevin,1,2015-07-23,0.02,1
37191929,John,31,2018-03-04,0.67,1
9819284,Alexis,44,2019-07-02,0.92,1
32252422,Mckinley,38,2019-07-06,0.81,2
37011739,Stacey,7,2018-08-01,0.16,1
3627066,Andrea,2,2015-10-17,0.04,1
3664074,Kudjo,5,2016-08-22,0.1,1
24797068,Amber,1,2016-08-19,0.03,1
37229098,Alexandra,9,2019-07-01,0.19,1
3801047,Anna,1,2015-09-05,0.02,1
37248762,Roger,0,N/A,0.0,1
37252712,Shira,5,2018-02-24,0.17,1
26998839,Shahar,6,2019-06-07,0.15,2
11725595,Basil,0,N/A,0.0,1
34866720,Louis,0,N/A,0.0,1
16296388,Mario,4,2017-06-06,0.13,1
36903907,Moe,207,2019-07-02,4.26,1
37166807,Jake,37,2016-09-08,0.78,1
7078254,Leila,2,2015-09-07,0.04,1
37291339,Latoya,77,2019-04-23,1.65,1
20515254,Gill,99,2019-06-23,2.08,1
37275619,David,0,N/A,0.0,1
33002613,Preston,0,N/A,0.0,1
1788377,Janis,0,N/A,0.0,1
2055744,Hila,1,2015-12-31,0.02,1
37312959,Maya,448,2019-07-07,9.63,5
5549408,Aryeh,4,2016-10-26,0.09,1
19187413,Melissa,0,N/A,0.0,2
37325763,Noah,0,N/A,0.0,1
37191276,Deniz,0,N/A,0.0,1
37332180,Thibault,10,2017-10-10,0.21,1
950041,Caitlin,5,2016-02-29,0.11,1
37331914,Timothy,0,N/A,0.0,1
1574618,Alyson,47,2019-05-28,1.01,1
3704762,Akash,8,2016-05-15,0.17,1
2830197,Roberta & Rob,14,2017-10-15,0.29,1
37357605,Camille,0,N/A,0.0,1
23988743,Rachid,22,2019-06-04,0.46,1
37362312,Francesco,0,N/A,0.0,2
37188098,Ashraful,32,2016-07-02,0.67,2
37368735,Harry,120,2019-06-27,2.75,1
36715249,Abdur,0,N/A,0.0,1
37396328,Cécile,0,N/A,0.0,1
37405985,Jenny,86,2019-06-30,1.78,1
37410263,David,8,2016-09-04,0.17,1
34582356,Christina,1,2015-07-09,0.02,1
37360127,Mel,0,N/A,0.0,1
37440707,Jacqui,0,N/A,0.0,1
16478353,Ali,6,2017-06-21,0.16,1
37442404,Eric,0,N/A,0.0,1
37453881,Hadrien,6,2018-10-20,0.17,1
6312248,Angelle,74,2019-04-30,1.83,2
1279181,Matthew,0,N/A,0.0,1
5602641,David,174,2019-06-12,3.58,1
15878233,Dov,3,2018-07-31,0.09,1
292421,Steven,14,2018-09-13,0.37,1
334348,Juju,9,2019-01-25,0.19,1
37503617,Sonia,3,2015-10-05,0.06,1
19055216,Fabrice,0,N/A,0.0,1
37565381,Rebecka,5,2016-04-14,0.1,1
20914965,Karen,4,2015-07-19,0.08,1
25912623,Allison,9,2019-06-15,0.41,1
37579015,Ana,17,2019-01-06,0.37,5
36903246,Dana,1,2015-09-05,0.02,1
37588475,Alex,0,N/A,0.0,1
32933539,Maria,1,2016-06-29,0.03,1
37587378,Cecilia,8,2019-04-21,0.17,1
780952,Maria,7,2016-10-10,0.15,1
15115649,Malka,0,N/A,0.0,1
37563411,Andrew And Talia,47,2017-03-16,0.98,3
37614545,Linda,0,N/A,0.0,1
3508047,Brian,1,2019-01-01,0.16,3
4993337,Stephanie,2,2015-08-10,0.04,1
37668524,Brian,11,2016-11-26,0.23,1
33739627,Natasha,4,2015-10-24,0.08,1
9484908,Aj,0,N/A,0.0,2
7546816,Emma,20,2018-11-11,0.41,1
16782665,Andrew,28,2016-12-20,0.59,1
37633503,Tina,42,2019-06-22,1.03,1
22502429,Doug,9,2015-10-28,0.19,1
2902496,Craig,2,2015-11-29,0.04,1
37691482,Andrew,8,2018-05-28,0.19,1
140817,Carly,9,2018-12-30,0.23,1
30066276,Rachel,1,2015-07-21,0.02,1
11241369,Elizabeth,151,2019-05-19,3.16,1
21651082,Brooks,1,2015-07-27,0.02,1
37243004,Barry,0,N/A,0.0,1
6674211,Anders,0,N/A,0.0,1
37711914,Aleksandar,25,2019-06-30,0.53,1
7252535,Wes,262,2019-06-20,5.41,2
21381325,Tara,0,N/A,0.0,1
37723496,Anna,152,2019-06-23,3.16,2
7065810,Chiara,0,N/A,0.0,1
37188272,Rachel,4,2016-07-25,0.11,1
35651880,Ayesha,18,2017-09-30,0.39,1
16282382,Natalie,3,2016-01-02,0.06,1
25712247,Alyssa,0,N/A,0.0,1
37731444,Debbie,17,2019-05-20,0.37,1
37731966,Ella,10,2016-09-03,0.21,1
37731938,Brendan,11,2019-06-26,0.24,1
17383399,Catlin,0,N/A,0.0,1
37735816,Ali,95,2018-12-10,1.97,1
15491509,Autumn,6,2018-01-25,0.13,1
37737721,Tracey,117,2019-06-29,2.48,1
22792227,Kylie,0,N/A,0.0,1
3415,Nataraj,4,2019-06-02,0.09,1
12460557,Joyce,3,2016-01-01,0.06,1
17464442,Kirsti,3,2016-07-25,0.08,1
10910216,Kate,5,2019-04-20,0.1,1
1283476,Mark,4,2017-04-29,0.09,2
6466155,Katherine,1,2018-09-02,0.1,1
1903737,Natalie,30,2019-03-24,0.65,3
92436,Yasmin,1,2015-08-01,0.02,1
18489745,Fon,2,2016-03-13,0.04,1
6403403,Tony,18,2017-04-17,0.38,1
5998033,Eddie,3,2017-07-01,0.06,1
5570436,Fay,15,2019-05-20,0.33,1
9288577,Tina,206,2019-07-03,4.24,1
6407741,Graham,0,N/A,0.0,1
1639755,Adriana,56,2019-06-28,1.23,2
9166253,Jonas,0,N/A,0.0,2
37101663,Adam,66,2018-12-23,2.99,1
700231,Benjamin,0,N/A,0.0,1
11107448,Jessica,3,2018-05-27,0.08,2
1793569,Frances,0,N/A,0.0,1
1762355,Evan,11,2019-05-20,0.24,1
8438140,Kim,14,2019-05-29,0.3,1
19806276,Joseph,0,N/A,0.0,1
37903935,Gabriel,1,2015-07-20,0.02,1
37904263,Talal,5,2016-07-20,0.13,1
14905080,Justin You,1,2015-09-04,0.02,1
37909191,Kim,0,N/A,0.0,1
4419418,Jocelyn,9,2019-06-11,0.19,1
2519631,Chavi,10,2018-11-05,0.21,1
6697833,John And Laurie,2,2015-10-29,0.04,1
3302103,Steph,6,2016-11-19,0.12,1
37915862,Greg,49,2019-06-07,1.01,2
37932285,Sarah,3,2018-01-03,0.08,1
37934478,Edward,9,2016-10-02,0.23,1
9481957,Joanna,0,N/A,0.0,1
9539044,Nicholas,3,2017-03-02,0.06,1
31245915,Jenna,0,N/A,0.0,1
920222,Rosie,18,2019-01-02,0.37,1
3586177,Marianna,44,2019-06-23,0.92,1
26411218,Desmond,139,2019-06-30,3.14,2
37947830,Marcus,13,2019-05-18,0.27,1
2483508,Sarah,1,2015-07-27,0.02,1
16183358,Kim,5,2015-09-07,0.1,1
3695529,Jenni,12,2019-05-16,0.25,2
37987441,Addie,7,2019-01-27,0.15,1
1468231,Alan,30,2019-06-10,0.62,1
1467387,Ali,17,2017-08-10,0.36,1
14726038,Kimberly,13,2018-04-04,0.37,1
23387933,John,1,2015-07-13,0.02,1
2662538,Conrad,204,2019-06-22,4.24,1
20404001,Emma,1,2015-07-12,0.02,1
5499064,Akira,87,2019-06-30,1.91,1
24269641,Kai,0,N/A,0.0,1
38010132,Jennifer,0,N/A,0.0,1
24884055,Monada,0,N/A,0.0,1
37325782,Elise,0,N/A,0.0,1
38029848,Ramona,2,2015-11-07,0.04,1
5030772,Jessica,13,2016-12-27,0.27,1
15416709,Me'lissa,0,N/A,0.0,1
38032297,Melissa,2,2015-08-21,0.04,1
6994503,Olivier,12,2018-01-30,0.25,1
912400,Ming,102,2019-06-19,2.17,1
7118658,Tim,11,2018-05-24,0.24,1
38038797,Robin,11,2018-12-27,0.23,1
15899061,Amelia,2,2015-08-17,0.04,1
38073985,Nicole,0,N/A,0.0,1
38076944,Hanna,0,N/A,0.0,1
7079175,Al-Nisa,0,N/A,0.0,1
21336136,Brooklyn,163,2019-06-30,3.4,1
16398769,Michelle,0,N/A,0.0,1
19491505,Kristine,5,2016-04-04,0.11,1
31851704,Laura,211,2019-06-24,4.37,2
228858,Jada,2,2015-08-25,0.04,2
24821272,Sabrina,3,2015-10-23,0.06,1
38101644,Lucia,1,2015-08-04,0.02,1
24772574,Jack,0,N/A,0.0,1
6862694,Hayley,1,2015-09-02,0.02,1
22816592,Susi,130,2019-06-23,2.71,1
1557442,Chris,48,2017-09-06,1.04,1
13904931,Nick,0,N/A,0.0,1
7705129,Junho,0,N/A,0.0,1
5369287,Tatiana,13,2017-05-08,0.28,1
97580,Igor,137,2019-06-24,2.84,1
38169148,Liz,3,2016-11-16,0.06,1
13976139,Lori,0,N/A,0.0,1
9403624,Carol,13,2019-05-25,0.3,1
2993160,Lauren,0,N/A,0.0,1
10353278,James,2,2016-08-01,0.04,2
1533248,Emily,2,2016-08-10,0.05,1
37623794,Amanda,69,2019-06-16,1.52,1
38269863,Andrea,0,N/A,0.0,1
38272413,Vasily,5,2015-09-15,0.1,2
16237939,Seth,4,2016-07-11,0.09,1
26364541,Claire,1,2015-07-20,0.02,1
38284667,Ruth,1,2015-08-07,0.02,2
38288441,Nathaniel,8,2017-06-26,0.22,1
34873213,Melody,1,2015-07-22,0.02,1
7737249,Casandra,48,2019-04-29,1.83,2
38292974,Mark,11,2019-01-06,0.31,1
14715701,Daniel & Lia,1,2018-08-19,0.09,1
38294553,Joan,1,2015-08-08,0.02,1
38297695,Suvi,1,2016-01-05,0.02,1
38294027,Rushil,1,2015-07-21,0.02,1
1603343,Carina,3,2015-11-28,0.06,1
3390947,Yulia,24,2019-06-29,0.51,1
1641537,Lauren,7,2016-03-09,0.15,2
38337856,Antoine,22,2018-12-27,0.46,1
18605510,Reah,0,N/A,0.0,1
11773680,Adam,4,2016-05-22,0.09,1
19692652,Benjamin,42,2017-08-14,0.87,1
5499953,R Demetre,2,2015-10-08,0.04,2
38350446,Chris,5,2016-11-28,0.13,1
38352423,Ashley,1,2015-07-20,0.02,1
24259346,Johnathan Boev,2,2015-09-07,0.04,1
38360286,Cody,0,N/A,0.0,1
2303270,Zeina,21,2019-06-24,1.23,1
942252,Kimberly,8,2015-09-02,0.17,2
379663,Kenya,5,2015-09-26,0.1,1
38373441,J,58,2019-06-10,1.21,1
1841169,Clara,1,2015-09-29,0.02,1
38380486,Tiffany,4,2018-01-01,0.08,1
33300449,Rachel,2,2016-02-21,0.05,1
38388018,Ruth,56,2019-06-27,2.65,1
27630423,Julianne,2,2015-10-03,0.04,1
38390671,Sharlene,12,2019-06-16,0.27,1
15743291,Maria,7,2017-12-31,0.15,1
2482069,Lor,0,N/A,0.0,1
38392850,Emma,10,2016-03-28,0.21,1
38398698,Andrew,14,2018-06-26,0.29,1
18008678,Clayton,33,2018-04-20,0.68,2
22373907,James,74,2019-06-09,1.59,1
681331,Wes,5,2016-10-17,0.11,1
23851015,Suwan,0,N/A,0.0,1
38405623,Alena,0,N/A,0.0,1
5628243,Drew,10,2017-01-17,0.21,1
38433605,Huishan,0,N/A,0.0,1
9892766,Ariel,1,2017-11-24,0.05,1
36625404,Jeff,30,2018-06-26,0.62,1
38452274,Aly,14,2018-01-12,0.29,1
6772512,Curtis,7,2016-10-28,0.14,1
11354707,Andre,6,2016-01-09,0.13,1
21498479,Cate,2,2015-09-22,0.04,1
38460304,Leon,27,2019-03-09,0.57,2
13891989,Gregory,142,2019-06-23,3.1,1
12149983,Kerry,2,2016-04-24,0.04,1
38480809,Christina,0,N/A,0.0,1
38480982,Arnold,6,2016-09-05,0.13,1
9166875,Clara,1,2015-08-28,0.02,1
6284410,Fiona,1,2016-07-21,0.03,1
21056821,Martina,1,2016-07-13,0.03,1
3369909,Ian,7,2016-10-21,0.16,1
38497438,Don,1,2015-08-02,0.02,1
4579626,Karen,211,2019-07-07,5.13,2
5042891,Alon,0,N/A,0.0,1
15147904,Viviana,71,2019-06-29,1.47,1
31469635,Ricky,4,2019-07-01,0.09,2
38507835,Matt,1,2015-07-22,0.02,1
26925894,Alice,2,2015-08-29,0.04,1
3484734,JaimeLee & Travis,6,2019-01-04,0.19,1
12644018,Mary,0,N/A,0.0,1
26202073,Raven,0,N/A,0.0,1
2127057,Nick And Julia,148,2019-07-03,3.16,1
38445572,Jennifer,2,2015-09-21,0.04,1
13896003,Shane,0,N/A,0.0,1
38569616,Quinn,2,2015-12-30,0.04,1
38567763,Deidrea,2,2015-08-19,0.04,1
2164856,Jasmine,0,N/A,0.0,1
34834676,Loreta,21,2019-06-17,0.47,1
38583557,Ian,2,2015-08-17,0.04,1
8144621,Thomas,0,N/A,0.0,1
38599690,Chantal,1,2015-07-22,0.02,1
1472993,Yoav,6,2017-08-18,0.13,1
4964848,Jakob,2,2016-02-02,0.05,1
31452390,Jennifer,1,2015-07-23,0.02,1
38606448,Hanna,8,2018-08-27,0.17,1
3890297,Babita,20,2019-03-08,0.42,1
9059810,Vlad,0,N/A,0.0,3
32004384,Karen,11,2019-06-09,1.16,1
11129295,Melissa,1,2015-09-04,0.02,1
27283579,Alexi,4,2015-08-12,0.08,1
38661692,Dee,0,N/A,0.0,1
16283468,Philip,113,2019-06-18,2.33,2
33365473,Paul,34,2019-04-26,0.76,2
12866178,Klara,9,2017-11-04,0.19,1
38672291,Randy,24,2016-06-10,0.5,1
16548316,Phil,0,N/A,0.0,1
19504544,Saga,2,2016-01-02,0.04,1
4907734,Paul,14,2018-08-29,0.35,1
14281112,Andrew,2,2015-10-09,0.04,1
38678875,Stanley,2,2015-07-31,0.04,1
1163720,Zack,2,2015-08-14,0.04,1
25705189,Greta,0,N/A,0.0,1
38404959,Maria,3,2018-09-05,0.06,2
12517331,Robert,4,2015-11-28,0.08,1
38694062,Mike,9,2016-06-27,0.24,1
38702813,Alexander,0,N/A,0.0,1
37993952,Andrew,1,2015-07-23,0.02,1
38712916,Taylor,0,N/A,0.0,1
1173652,Seb,74,2019-06-03,1.64,1
38741040,Priscila,0,N/A,0.0,1
23425862,Gagandeep,0,N/A,0.0,2
