listing_id,host_id,neighbourhood,listing_name,room_type,price,minimum_nights,availability_365
8404499,6630320,Williamsburg,Spacious and sunny 1BR w terrasse,Entire home/apt,200,2,0
8405978,15807888,Financial District,Eclectic bedroom in FiDi Brick Loft,Private room,90,2,0
8407092,9684993,Ridgewood,Historic Ridgewood Brick Townhouse,Entire home/apt,139,5,0
8407577,44206893,Hell's Kitchen,Real New York Home - Times Square,Entire home/apt,360,1,188
8407963,1938669,Midtown,Gilded Age Bohemia,Entire home/apt,185,4,7
8408695,10181589,Sunnyside,15 MIN FROM MANHATTAN,Entire home/apt,95,1,0
8408853,6112537,Williamsburg,Top-Floor Williamsburg Apt Bedroom,Private room,100,1,0
8409178,25802929,Midtown,Private large bedroom in the heart of NYC!!,Private room,195,3,265
8409246,3266068,East Village,Charming East Village Garden Apt.,Entire home/apt,235,3,0
8409459,43108922,Greenpoint,Greenpoint Brooklyn Modern Charm II,Entire home/apt,150,3,277
8410347,44303500,Washington Heights,"Haven In The Heights - Huge, Bright Bedroom!",Private room,70,2,0
8410796,26389845,East Village,"Welcoming, Clean, Cheap on St Marks",Private room,95,2,0
8411164,19939430,Hell's Kitchen,New York - Theatre District- Luxury Building,Entire home/apt,450,6,364
8411226,44308521,Harlem,Cozy Master Bedroom Upper Manhattan,Private room,50,2,0
8411390,9247072,Upper West Side,Comfy Upper West Side haven,Private room,100,1,0
8412352,44314131,Crown Heights,Apt on President St & Kingston Ave,Entire home/apt,160,1,0
8414314,44322686,Williamsburg,Huge Space in Williamsburg BK,Private room,65,1,35
8416015,44329555,Jackson Heights,Cozy apt 20 minutes to Manhattan,Entire home/apt,104,2,195
8416681,6722310,Lower East Side,Massive Apartment in the LES! Amazing rooftop too!,Private room,60,2,0
8419475,44344360,Bushwick,Clean and quiet Bushwick Apartment,Private room,60,7,0
8420572,44347591,Bushwick,Cozy Room in East Williamsburg!,Private room,50,2,0
8420870,44350279,Gramercy,"Perfect,  Private 1-Bdrm Union Squar",Entire home/apt,190,2,270
8421771,44343181,Greenpoint,~Spacious~Sunny~Stylized~Suite~,Private room,60,6,0
8422085,9996343,Bedford-Stuyvesant,Cozy apartment in Brooklyn,Private room,55,3,0
8423636,31230100,Crown Heights,"Large Brooklyn Apt,Private Backyard",Entire home/apt,80,7,161
8423666,44361695,Bellerose,"""Bloom of Floral Park"" 1 BR Basement Suite",Private room,65,2,222
8424350,41808609,Hell's Kitchen,Cozy 2BR apt in Midtown West/Chelsea/Hells Kitchen,Entire home/apt,235,2,0
8425148,21940002,Lower East Side,*Amazing Lower East Side Apartment*,Entire home/apt,205,2,0
8425657,3404110,Clinton Hill,Sun-filled Clinton Hill apartment.,Entire home/apt,109,3,0
8426309,14564141,Clinton Hill,Private Bdrm in 2 BR Brooklyn Apt,Private room,85,2,0
8426584,5354888,Prospect-Lefferts Gardens,Sunny large apt facing huge park. 20min2Manhattan,Private room,80,1,233
8426874,17853061,East Village,Private Holiday Loft in the East Village,Entire home/apt,120,3,0
8427028,17473615,Hell's Kitchen,Room for 2 in Amazing duplex Loft,Private room,130,1,0
8427638,9036787,Upper West Side,NYC CHIC!!!  LARGE STUDIO APT on UWS,Entire home/apt,190,4,207
8427707,44382810,Midtown,Studio Condo,Entire home/apt,455,2,0
8427772,21737404,Harlem,The real deal 2 blox away from CP!,Private room,99,4,0
8428777,1905482,Washington Heights,Awesome 1Bdr Apt. in Wash Hts,Entire home/apt,125,30,0
8431626,44398705,Bedford-Stuyvesant,Lovely bedroom/private full bath in Brooklyn,Private room,52,4,157
8431906,44398705,Bedford-Stuyvesant,Lovely 2 bed/2 bath Bed Stuy oasis,Entire home/apt,110,4,50
8431998,2945143,Ridgewood,Cozy Private Room in Ridgewood,Private room,75,2,0
8435067,18830662,Chinatown,"Bright, Light & Sunny Room",Private room,99,3,0
8438775,41042927,Upper West Side,Private BR & Bath near Central Park,Private room,137,1,32
8439030,44433249,Murray Hill,One Room in Murray Hill / Midtown,Private room,85,5,0
8439145,7654837,Midtown,"Beautiful, Secure, Central NYC Apartment!",Entire home/apt,149,10,14
8439191,2761047,Williamsburg,Sunny Williamsburg Apt with View,Entire home/apt,124,2,0
8439758,44436646,East Village,Modern 1BR w/ Gorgeous Balcony View,Private room,125,2,0
8440352,7137049,Lower East Side,Private bedroom in great LES spot,Private room,70,1,41
8441969,1411399,Astoria,"Full Bedroom Avaliable, Astoria",Private room,99,1,323
8442642,1411399,Astoria,Private Bath/Master Bedroom Astoria,Private room,109,1,138
8442997,18418581,Washington Heights,"1,000 Square Foot Apt - in MANHATTAN!",Entire home/apt,235,1,364
8444013,11625123,Crown Heights,Cozy Wkd Getaway Spot in Prime BK,Entire home/apt,95,2,0
8444115,15231059,Lower East Side,2br Design in the heart of LES,Entire home/apt,250,2,297
8444227,44457589,SoHo,Private Room in Heart of Soho,Private room,95,1,9
8444619,4821374,Upper East Side,NYC Room near Central Park East !!!,Private room,85,1,186
8444730,44460139,Greenwich Village,Greenwich Village Studio,Entire home/apt,190,4,0
8445883,20123860,East Village,"Welcoming, Clean, Cheap on St Marks",Private room,125,1,0
8446914,36573037,Inwood,"Custom design, Cozy Manhattan stay",Entire home/apt,125,2,164
8450523,39921605,Upper West Side,Mint 2 bedroom w rooftop terrace!,Entire home/apt,374,1,188
8454886,16954469,Crown Heights,"Super Cozy, Warm Eclectic Oasis",Private room,160,2,364
8455561,17607789,East Harlem,Lorenna Gonzalez,Private room,59,1,0
8456825,44516268,Bushwick,Bushwick Oasis,Entire home/apt,70,2,183
8458505,44506171,East Flatbush,Rosie's Home away from HomeBrooklyn,Entire home/apt,55,1,348
8458863,44086736,Upper East Side,"Spacious Studio, Upper East Side",Entire home/apt,100,1,0
8458966,24559181,Upper East Side,Bedroom In Midtown East,Private room,95,1,351
8459183,3256433,Lower East Side,Lower East side Ideal Location #7,Entire home/apt,250,30,4
8459687,3626916,Park Slope,Park Slope apt. w/ private yard,Entire home/apt,95,1,0
8459744,30791331,East Elmhurst,Studio style Room with private bath,Entire home/apt,89,2,331
8460304,44534342,Midtown,Sleeps 4 people - Prime Madison Sq Park/Park Ave,Entire home/apt,285,7,302
8467862,35302724,Tribeca,Heart of Downtown Tribeca,Private room,127,2,0
8467950,44593150,Civic Center,One bedroom apartment in NoLita,Entire home/apt,150,1,0
8468180,44593642,Upper West Side,Upper Westside 1 BR/1.5 Bath Apt,Entire home/apt,225,30,0
8468662,19244346,Upper West Side,Cozy Loft in the UWS Manhattan,Entire home/apt,150,4,0
8468835,6518093,Bedford-Stuyvesant,Private room in Brooklyn,Private room,50,1,0
8470281,31469635,Harlem,Cozy room in the city,Private room,60,1,363
8470974,2742979,Chelsea,$199 SPECIAL VERY QUIET WVILLGMTPKGCHLS 65”TV/BOSE,Entire home/apt,275,7,0
8471063,14817413,Kips Bay,"Spacious, light-filled room in NYC",Shared room,65,1,0
8472069,3826160,Williamsburg,Cute & Comfy Williamsburg Refuge,Private room,80,1,232
8472812,9295237,Astoria,2 bedroom apt 1 min walk to train,Entire home/apt,130,5,0
8472997,3191699,Long Island City,"LIC 1 BR, City & River Views",Entire home/apt,199,2,0
8473532,44623374,Crown Heights,"Beautiful, rustic room in artistic apt.",Private room,65,1,0
8473623,5803786,Williamsburg,"Large, sunny Williamsburg room",Private room,75,2,0
8473811,36889012,Bedford-Stuyvesant,NYC.ANGUS.5. 20.min to manhattan,Entire home/apt,200,1,359
8474260,40696448,Morningside Heights,Columbia University Apartment,Private room,40,4,0
8474806,44630169,Harlem,"Huge 1 BR Apt close to A,B,C,D &1 trains",Entire home/apt,68,2,0
8474859,44631190,Columbia St,Beautiful 1 Bedroom + futon,Entire home/apt,130,3,356
8479799,44660079,Upper West Side,CLASSIC GUEST ROOM - UWS Townhouse,Private room,135,3,20
8480087,44660079,Upper West Side,West Side Studio Apartment,Entire home/apt,165,5,70
8481074,44666806,East Village,Last minute! East Village Apartment,Entire home/apt,250,1,0
8482165,32833549,Astoria,Charming living room in Astoria,Shared room,52,1,363
8482952,44675456,West Village,"Warm, Comfortable West Village Apt with Courtyard",Entire home/apt,170,2,0
8483688,9246269,Bedford-Stuyvesant,Sunny private room in Brooklyn,Private room,42,5,0
8484152,26443890,Williamsburg,Cozy room in Brooklyn loft,Private room,65,3,0
8485057,10364617,Sunset Park,Affordable Artistic Apartment,Entire home/apt,80,3,0
8485529,30376992,Upper East Side,Central Park/UES,Entire home/apt,130,2,0
8485571,5805675,Upper East Side,Furnished Apt. in Upper East Side,Entire home/apt,140,7,0
8485671,29821368,Gramercy,Gramercy Park Studio by Manhattan,Entire home/apt,200,2,0
8486828,44697034,Bedford-Stuyvesant,Architect's Room in Large apt w/ rooftop deck,Private room,55,1,0
8486946,39769788,Bushwick,Private Bright Garden Room|Bushwick,Private room,50,3,0
8488615,3969780,Upper East Side,Spacious 1 BD w/washer dryer in UES,Entire home/apt,175,2,0
8496270,44742061,Hell's Kitchen,Sunny Loft Studio on 46th and 10th,Entire home/apt,500,1,0
8496622,29408645,Chinatown,Studio in heart of NYC,Entire home/apt,99,2,18
8498323,44751629,Upper East Side,Great UES location for Pope visit,Entire home/apt,650,2,0
8498885,32583045,Lower East Side,2 Full Size Beds Lower East Side,Entire home/apt,200,1,0
8498999,44754726,Harlem,Historically located 1 bdroom,Entire home/apt,180,1,0
8499719,3501090,Astoria,"Huge Room, Safe Neighborhood,Near Manhattan",Private room,75,4,324
8501589,28783846,Lower East Side,ENTIRE APARTMENT in L.E.S. (-30% exceptional deal),Entire home/apt,90,6,0
8501697,938086,Elmhurst,Airy private room near E/F/M/R/7 and LGA,Private room,51,1,0
8501823,17530762,Bushwick,Spacious Master Bedroom in Bushwick,Private room,62,5,0
8502814,8636732,Flatbush,Comfortable Junior One Bedroom,Entire home/apt,70,3,0
8503064,17028800,Bushwick,Minimalistic en suite in Bushwick,Private room,90,1,0
8503280,25913948,Bushwick,1 Bedroom near Williamsburg,Private room,45,3,0
8504231,44779572,Upper West Side,*Clean & Bright Master Room - UWS*,Private room,109,1,0
8504263,38361857,East Village,Room for Female in NoHo/EastVillage,Private room,100,3,0
8504666,44782700,Bedford-Stuyvesant,Brownstone DUPLEX - Near Subway,Entire home/apt,200,3,354
8504873,20338412,East Village,Private Bedroom in Chic East Village Apartment,Private room,149,3,62
8505781,43220439,Jamaica,Immaculate Bedroom,Private room,55,5,314
8505892,11241345,Lower East Side,"Bright, Spacious, Art Filled Apt",Entire home/apt,275,1,0
8506167,44791079,Kensington,Brooklyn Basement Apartment,Entire home/apt,70,1,0
8506745,44037475,Bedford-Stuyvesant,Comfy Bed in Clinton Hill Loft,Shared room,29,8,53
8506757,3599579,Brooklyn Heights,Brownstone in Brooklyn Heights,Entire home/apt,195,5,26
8506867,258023,Upper West Side,"Sunny, spacious UWS abode with view",Entire home/apt,220,1,0
8507219,20985328,Astoria,"NYC Room, NO Extra or Hidden Fees",Private room,80,5,249
8507643,5557052,Astoria,Cozy One BR with Ideal Location,Private room,110,1,0
8507768,436365,Upper East Side,"Charming Bedroom, Prime Manhattan Near Museum Mile",Private room,70,3,345
8511404,21180293,Chinatown,"Big bed, cosy room, groovy LES apt!",Private room,90,2,28
8513839,2876700,Williamsburg,Huge Gorgeous1 Bed Apt Williamsburg,Entire home/apt,130,10,0
8515213,44837740,Theater District,Studio 250 New York City,Entire home/apt,2000,1,0
8516438,32768581,East Village,Charming East Village Studio,Entire home/apt,149,5,12
8518051,44850669,Clason Point,Cozy Living Environment,Entire home/apt,100,2,324
8518280,4264360,Williamsburg,Convenient 1Bdr with Outdoor Space (sleeps 4),Entire home/apt,100,2,0
8518878,4277248,Bushwick,Cute and roomy Bushwick apartment!,Entire home/apt,125,2,0
8519400,44857362,Chelsea,2 Bedroom Near Meatpacking,Entire home/apt,200,1,0
8520094,44862166,East Village,Quaint 1 Bedroom in Happenin' E.V,Entire home/apt,199,1,349
8520667,9864136,Bushwick,Room in 4 Bedroom Brooklyn Apt,Private room,50,1,365
8520836,44866282,Chelsea,HUGE 3Bedroom Duplex in Meatpacking,Entire home/apt,300,1,0
8521188,684398,Hell's Kitchen,1 Bed Room BEST LOCATION EPIC VIEWS,Entire home/apt,285,4,0
8521692,3321346,East Village,Location!  Large 1 bedroom oasis w elevator,Entire home/apt,330,3,58
8522395,21014758,Bedford-Stuyvesant,Harmony House 1 on Madison Street,Private room,39,2,117
8522756,44875359,East Village,In the heart of the East Village,Shared room,60,10,0
8522933,44018877,Flatbush,Charming Cottage in Huge Victorian,Entire home/apt,77,2,265
8523688,12649916,Williamsburg,1BR Railroad Apt in Heart of Wburg,Entire home/apt,115,1,0
8523742,44881523,Harlem,Uptown Studio With Character,Entire home/apt,99,3,0
8523910,44882587,East Village,Tompkins Square/East Village Apt.,Entire home/apt,250,1,0
8525172,44887928,Upper East Side,Shared Studio (NO PRIVACY) On The Upper East Side,Shared room,62,1,333
8525292,44225290,Williamsburg,Williamsburg home w/Private Garden,Entire home/apt,105,3,0
8525477,22420999,Richmond Hill,Room in private Victorian house,Private room,55,1,344
8530517,16437254,Sunset Park,"Sundrenched, Beautiful New Reno",Entire home/apt,172,30,362
8531441,11234583,Midtown,"Monthly only, Cozy, Quaint, Central",Entire home/apt,100,1,0
8532128,44923714,Upper East Side,Beautiful UES 1 Bedroom,Entire home/apt,120,1,0
8532358,44924968,Crown Heights,Smile APT in BK,Private room,60,2,354
8532763,44924546,Boerum Hill,D Rm 12 Sgl Pensione-like Hrt of Bk,Private room,72,1,5
8532876,34021565,Upper West Side,中央公园旁的现代公寓,Private room,80,1,0
8533225,1420715,Bushwick,Huge Duplex only minutes from NYC,Entire home/apt,229,3,231
8533457,44924379,Jamaica,"Close to everything, transportation",Private room,70,1,349
8534267,27974952,East Flatbush,STARTUP SPACE BROOKLYN,Shared room,40,30,360
8534893,406843,East Village,East Village Gem,Private room,99,2,131
8535125,44932338,Astoria,Stay in Astoria's heart,Private room,100,2,318
8535332,32289994,Lower East Side,Modern Room in Trendy LES,Private room,78,4,0
8535434,19100918,SoHo,Large Soho Studio Loft,Entire home/apt,125,1,320
8536270,44941648,Murray Hill,"Walk to UN, Macy's & Empire State B",Entire home/apt,190,3,249
8536679,44875359,East Village,East Village Apt for New Years,Shared room,100,15,0
8537400,43523900,Hell's Kitchen,Times Square Area Studio,Entire home/apt,135,2,0
8538077,44950182,Cobble Hill,Cozy bright apt with a touch of rustic charm -,Entire home/apt,250,2,0
8538668,6193870,Murray Hill,"Spacious, clean studio in Kips Bay",Entire home/apt,125,4,0
8539830,1841463,Greenpoint,Gorgeous renovated apt w garden,Entire home/apt,228,1,0
8540941,6653707,Sunnyside,Sunny & Quiet Room in Woodside,Private room,37,1,0
8541831,44967011,Chelsea,Luxury Apt in Chelsea,Entire home/apt,116,120,0
8541991,27615247,Midwood,Comfortable Private Apartment in Heart of Flatbush,Entire home/apt,99,5,27
8542461,14046692,Howard Beach,JFK Airport Spacious and gorgeous Room,Private room,50,1,0
8547335,44992001,Bedford-Stuyvesant,BedStuy's Chillest,Private room,54,30,0
8547630,44996314,Williamsburg,Brand new Building. Great space.,Private room,70,3,0
8547691,44996501,Hell's Kitchen,Amazing view from luxury building near Times Sq,Private room,135,2,42
8548971,23296023,East Village,Reno'ed 2bed/2bath walk-up~East Village~Pristine!,Entire home/apt,425,2,0
8549497,45003774,Greenpoint,My GREENPOINT apt just for you!,Entire home/apt,122,5,189
8550041,22910743,Upper West Side,NYC Studio outside Columbus Circle,Entire home/apt,141,6,0
8551866,45016174,Chelsea,The Epic: Right by MSG,Entire home/apt,800,1,0
8552070,3656083,Greenpoint,Sunny Greenpoint Room,Private room,70,4,159
8553197,1603471,Prospect-Lefferts Gardens,Prospect-Lefferts near Prospectpark,Private room,90,1,0
8553287,45023742,East Village,Cozy 2 Bedroom on famous St Marks,Entire home/apt,150,1,0
8554425,45029559,Chelsea,14th St 1BR,Entire home/apt,250,1,0
8555250,45033175,Theater District,"Nice small room for 1 person, near Times Square!",Private room,115,4,29
8555411,45033715,Upper East Side,CLEAN/QUIET APT IN UPPER EAST SIDE!,Entire home/apt,130,2,0
8555872,44924546,Boerum Hill,C Rm 11 Dbl Pensione-like Hrt of Bk,Private room,74,1,4
8558627,45045974,Cypress Hills,Tulsi's Private Cozy Studio,Private room,48,2,248
8563025,13313020,Hell's Kitchen,Cozy Apartment Near Central Park,Shared room,85,1,0
8563124,25170062,Nolita,Modern Apartment in Charming Nolita,Entire home/apt,180,3,0
8564804,24632224,Crown Heights,Luxury Studio Apartment with private outdoor space,Entire home/apt,97,5,0
8566656,6178560,Harlem,Harlem Cozy One Bedroom,Entire home/apt,131,1,0
8568094,45093051,Harlem,CONDO big space lots of mirrors,Private room,100,1,365
8568363,45094827,Sheepshead Bay,Spacious  1 Bedroom Available,Entire home/apt,100,1,0
8569534,45100854,East Village,Cozy 3 BD in the East Village,Private room,105,5,0
8569922,3062365,Williamsburg,Beautiful Bright Williamsburg Home,Entire home/apt,100,6,0
8571594,45112353,Bedford-Stuyvesant,3 Bdrm Family Friendly Suite,Entire home/apt,145,4,242
8576773,6926778,West Village,"Modern, Sunny Apt in West Village",Entire home/apt,289,3,88
8577949,11623096,Flatbush,Large Victorian home in Brooklyn,Entire home/apt,800,3,0
8582762,45082108,Greenpoint,1 private bedroom in 3 bedroom apt,Private room,90,1,0
8583175,28272799,Harlem,Big Bedroom in Manhattan with an Artist,Private room,29,3,0
8588016,45197192,Prospect-Lefferts Gardens,"Big studio in Brooklyn, suitable for 2",Entire home/apt,70,2,0
8588357,2636827,Williamsburg,Spacious Williamsburg with backyard,Private room,80,3,0
8588390,10312377,Harlem,Sunny private room and bath room.,Private room,120,3,0
8588621,25889382,Crown Heights,Room in beautiful Brownstone Apt,Private room,60,2,268
8589299,45203510,Tribeca,Temporary Stay for 2 Weeks,Private room,80,1,0
8589444,45204053,Williamsburg,Large Sunny Williamsburg Apt Near L Train #1,Private room,70,5,359
8589668,32228,Chinatown,"Gorgeous, sun-filled LES 1 bedoom",Entire home/apt,175,5,0
8589729,45201692,St. George,Magnolia House Saint George,Entire home/apt,144,1,258
